,date,松山機場,中山國中,南京復興,忠孝復興,大安,科技大樓,六張犁,麟光,辛亥,萬芳醫院,萬芳社區,木柵,動物園,大直,劍南路,西湖,港墘,文德,內湖,大湖公園,葫洲,東湖,南港軟體園區,南港展覽館,小碧潭,新店,新店區公所,七張,大坪林,景美,萬隆,公館,台電大樓,古亭,中正紀念堂,小南門,頂溪,永安市場,景安,南勢角,台大醫院,台北車站,中山,雙連,民權西路,圓山,劍潭,士林,芝山,明德,石牌,唭哩岸,奇岩,北投,新北投,復興崗,忠義,關渡,竹圍,紅樹林,淡水,頂埔,永寧,土城,海山,亞東醫院,府中,板橋,新埔,江子翠,龍山寺,西門,善導寺,忠孝新生,忠孝敦化,國父紀念館,市政府,永春,後山埤,昆陽,南港,象山,台北101/世貿,信義安和,大安森林公園,北門,松江南京,台北小巨蛋,南京三民,松山,輔大,新莊,頭前庄,先嗇宮,三重,菜寮,台北橋,大橋頭,中山國小,行天宮,東門,蘆洲,三民高中,徐匯中學,三和國中,三重國小,迴龍,丹鳳
127,2019-05-08,5989,16347,42929,47736,28968,17400,12889,4614,3486,15422,2834,4608,6279,10988,11947,19480,19011,6253,9823,3462,9266,9308,5917,34681,2495,13382,11835,18085,23020,18101,10601,29273,19402,36272,30590,12024,38195,28387,27560,23618,27221,134986,40774,23678,26361,28355,34178,30124,25094,14420,33349,8092,10198,19366,6289,3901,3595,13729,9883,9381,36119,9035,13371,7811,22889,27833,32405,39298,45433,27131,30833,67038,25651,34364,35256,22169,61304,22013,18007,14900,18710,14770,29288,19171,8424,12927,42529,25390,26056,26176,13418,11502,5403,5320,6644,10900,10057,14250,19214,30256,25893,15374,13096,12741,13768,12536,11230,10411
128,2019-05-09,6069,16906,45138,49331,29491,17606,13077,4542,3436,15498,2790,4576,6274,11317,12426,19935,19494,6211,9986,3295,9153,8941,6588,34496,2681,13156,11735,18272,23483,18494,10851,30628,19928,37144,30893,12636,38676,28684,27627,23319,26477,140513,41408,23331,26502,27417,32729,29499,24527,14110,33159,8108,10227,18447,6025,3936,3615,13325,9598,9377,35790,8983,13442,7748,22905,27777,32490,40405,45245,27188,30224,68812,26003,35382,36439,22948,64263,22207,17997,15544,19521,14333,30797,19386,8263,13370,43984,26557,26514,25672,13656,12075,5577,5405,6694,11173,10021,14794,19608,31132,26314,15451,12705,12948,13732,12806,11164,10442
129,2019-05-10,6818,17276,44955,56417,30103,17939,13394,4850,3623,17457,2982,4915,7772,11325,13405,20380,19648,7257,10586,3589,10075,9542,6003,36214,2771,14522,12955,20315,24923,20115,11657,36194,21859,39729,33938,12194,40923,30046,29143,24980,26887,169492,46622,24459,27489,30717,39393,33579,27076,14886,35999,8686,10871,21669,6620,4202,3756,15265,10636,10404,45043,9782,14764,8389,24554,29029,34986,45907,47766,28813,33615,79629,25008,38362,39815,25575,70482,23716,19874,16347,21689,15791,34296,20498,9510,14788,43153,26384,26966,28106,15107,11868,5714,5402,7012,11271,10670,17198,19587,31610,28902,16061,13690,13335,14235,13228,12272,10960
130,2019-05-11,5004,10953,25426,53520,17781,10824,8997,4084,2654,9918,2287,3812,9225,7497,12346,5937,7800,4133,9157,3501,6888,7031,2472,19239,2449,14747,10381,16033,17384,16780,9986,33189,18748,30377,26541,6340,33737,24669,21998,20334,12805,164381,45801,20194,19530,35936,35763,28645,22674,10301,26089,7017,7471,17095,6610,3191,2098,9748,9048,8971,43675,7456,12646,7225,19270,19246,31643,42848,36709,23161,32127,85211,17871,32897,33121,22084,57198,18031,15377,9573,15762,11393,28472,13795,11524,12120,20916,20350,16478,21102,8913,9239,4159,2513,6546,7969,9685,13750,14352,21319,24271,13083,11315,11064,11020,11246,8672,8564
131,2019-05-12,4943,8069,18186,43131,12659,8453,6893,3564,2142,7414,1699,2835,8211,5677,10382,4685,5725,3420,7346,3205,5231,5524,2315,15545,2769,12557,8403,12896,13897,12941,8125,23710,13933,20860,31582,4311,28004,19696,17983,17153,10519,176235,36469,14918,17705,26943,28073,22093,20366,7766,20127,5715,6119,14613,5867,2837,1666,7512,7675,8155,41031,6943,12274,6171,16141,14978,25521,39339,29527,18773,29561,70037,11437,24716,24832,18592,53056,13488,12870,7800,15050,9628,25778,10562,9901,9952,15036,11249,13019,17003,6058,7513,3439,2177,5166,6317,7441,12586,11464,16442,20424,10350,8877,8858,8884,9288,7160,6984
132,2019-05-13,6316,15156,40751,42974,27264,15409,12254,4149,3286,14470,2677,4521,5751,10370,10829,18570,17891,5716,9009,3352,8613,8535,5534,29979,2425,13243,11244,17612,21197,17174,9947,27454,17424,33715,28002,11872,36034,26915,26238,22315,25883,151322,37862,23001,25565,27160,33082,28057,23565,13702,31742,7687,9650,18211,5182,3748,3287,12681,9652,9348,37354,9046,13523,7543,22284,26702,30492,38738,42676,25763,30107,66710,21053,32733,33316,20529,58444,19492,16710,14435,17486,14548,29079,18191,8224,12894,40188,23815,24369,25853,12741,10688,5384,4865,6341,10417,9259,14175,18069,29276,24681,14977,12789,12200,13237,11963,11092,9957
133,2019-05-14,5823,15932,41808,44236,28165,16148,12202,4330,3379,14956,2760,4638,7119,10761,11114,18963,17964,5839,9439,3452,8812,8583,5690,31256,2550,13324,11684,17588,22159,17512,10370,29085,18659,35322,29318,12040,37094,27916,26715,22750,27010,136727,39611,23014,26227,28316,33813,29518,24235,13984,32391,7742,9985,18755,5697,3973,3543,13291,9597,9390,37019,9000,13528,7592,22648,27516,31984,38241,43858,26593,30136,66878,24140,33108,34717,21692,58341,20735,17145,14401,17572,14832,29681,18491,8366,12805,40705,24348,24834,25838,13195,11135,5486,5080,6435,10617,9567,13996,18502,29345,25236,15056,12413,12359,13224,12030,11148,10023
134,2019-05-15,5977,16030,42451,45699,28122,16393,12395,4489,3394,14965,2868,4573,7000,10923,11256,18882,18383,6038,9646,3505,9000,8588,5799,31815,2554,13448,11462,18101,22706,18358,10599,29207,19040,35838,29281,12252,37560,28021,26962,23188,27389,140646,40494,24051,26145,28281,34260,29451,24570,14148,33397,7878,9955,19105,5711,4151,3568,13492,9867,9253,37345,9011,13549,7692,22610,27305,31896,38824,44241,26761,30946,68347,24552,33629,35758,22462,60508,20828,17310,14720,17975,15026,31070,18872,8473,13163,41624,29517,25383,26550,13505,11135,5556,5126,6478,10542,9748,13800,18865,29985,25823,15171,12824,12469,13335,12321,11319,10366
135,2019-05-16,6020,16186,42094,46022,28710,16375,12548,4477,3397,15038,2800,4560,7077,10724,11323,18988,18435,5898,9735,3521,8997,8501,5734,31730,5584,13554,11773,18453,22512,17748,10511,29901,19124,35595,30603,11826,37154,27942,26918,22957,26784,142178,40511,24423,25962,27925,35075,29686,24520,13921,33032,7833,10326,18743,5616,3961,3476,13018,9952,9561,37979,8957,13351,7488,22530,27343,31877,39074,43848,26898,30575,68055,24674,35124,35724,22426,60327,20686,17243,15145,18666,14873,30659,18843,8457,13123,41677,25878,25357,26423,13393,11002,5756,5150,6435,10416,9405,13958,18874,29957,25686,15073,12665,12347,13395,12222,11144,10192
136,2019-05-17,7005,16814,44865,52223,30629,18165,13547,4896,3510,17296,2841,5013,5851,11389,12818,19599,19724,7099,10595,3496,10364,9447,6040,32793,5734,13748,12555,20130,24263,19224,11393,34976,21306,37832,32703,12026,40432,29876,28944,24108,27569,176761,46521,25773,26864,28720,38119,32429,25795,14217,34103,8184,10252,19867,5925,3911,3658,14133,10135,10069,39640,9402,14125,8098,23718,28440,35087,46003,46632,27810,32211,82307,26747,38604,40186,26175,69366,22496,18420,15700,20653,15428,44136,20462,8760,14485,44241,30654,26673,27905,14374,11775,5733,5479,6986,11645,11105,16459,20069,31242,27756,16278,13390,13999,14006,13118,11928,10885
137,2019-05-18,5442,11586,26932,54171,20585,13341,9713,4102,2682,11877,2177,4178,8551,7853,14751,6679,8797,5097,9217,3925,7794,7273,2665,20325,7528,14517,10469,16561,18662,16616,9931,34169,19697,30515,26896,6324,35422,24739,22746,20021,14439,182415,48991,21461,20480,36410,38602,31179,22054,10329,26015,7079,7776,17142,6791,3317,2076,9538,8938,8829,41694,7104,13071,7366,19458,19971,33744,44702,37711,23405,33862,91448,17440,35474,36050,23504,61851,17042,15657,9697,16079,11739,44205,15016,10250,13259,23059,22392,19153,23214,11212,9421,4910,2703,6245,8796,9998,13999,15443,24396,26285,13067,10803,12297,11104,11597,8897,8903
138,2019-05-19,5663,9097,21928,44505,16327,11054,7500,3694,2338,10338,1844,3503,8753,6299,11317,4930,7893,4501,7746,3458,5506,5870,2614,19704,7461,12031,8872,14449,14910,14991,8544,29169,16452,24332,24634,4795,29418,20957,18833,17003,11851,180356,41820,15647,19550,33563,32020,24261,20783,8266,22303,5855,6081,14860,6418,2746,1652,8131,7730,7744,40127,6462,11710,5851,16386,15932,28415,39307,31070,19289,31408,81933,14648,29544,28761,18541,54521,14006,13246,8182,15595,10557,42602,11896,11635,11078,18252,17375,15569,18992,7469,7701,3793,2221,5356,7248,8474,12560,12569,19671,22666,11097,9537,10071,9385,9589,8059,7516
139,2019-05-20,6062,15376,41016,41643,27305,15668,11957,4506,3260,14186,2537,4259,4384,9864,10131,18207,17930,5631,8854,3006,8666,8156,5819,29141,4050,12110,10856,17151,21555,16702,10127,26742,17614,33586,26627,11598,36764,26845,26436,22127,25569,140386,35690,22095,24195,24536,30817,26174,21890,12922,29857,7442,9692,15838,5220,3763,3382,12062,8679,8449,30781,8697,12783,7351,21675,26385,30039,37519,41637,25038,28386,65025,22123,31635,32691,21117,58935,20574,16377,14257,17623,13853,37044,18316,7660,12403,40281,23928,24591,25421,12260,10379,5354,5135,6436,10713,9956,13710,18226,28698,23576,14849,12000,12197,13524,12212,10694,9819
140,2019-05-21,6118,16200,42032,44121,29033,16276,12523,4348,3386,15061,2748,4528,6828,10543,10920,18859,18378,5947,9506,3350,8678,8636,5662,31263,4316,13180,11470,17996,22382,18122,10331,29020,18826,35566,30476,12387,37154,28020,26644,23189,27226,135865,39368,23492,25863,28555,34116,30188,24325,13721,32894,7786,10315,19076,5723,3965,3578,13470,9823,9341,37223,8951,13263,7606,22672,27600,31820,37537,43732,26273,30872,68355,23736,33180,34232,22058,57896,21206,17162,14761,18076,15020,29821,18732,8661,12722,40362,23290,25011,26326,13184,11122,5492,5184,6541,10568,9544,13694,18883,30080,26104,15053,12360,12270,13158,12133,11152,10032
141,2019-05-22,5930,15882,42228,44961,28730,16282,12236,4537,3344,14852,2730,4855,6815,10879,11482,18666,18460,6010,9722,3545,8775,8845,5629,31219,3995,13565,11720,17924,22548,18464,10410,29136,19137,35303,30604,11888,37462,28297,26825,23139,27138,138161,40575,23394,25812,27941,34353,30334,24854,13943,33769,7912,10131,19374,5848,3994,3632,13694,9851,9366,38073,8967,13488,7901,22755,27271,31915,38174,44238,26504,30464,67657,24617,33738,34660,22186,59224,21092,17065,14579,18124,15213,30173,18819,8664,13088,40920,23458,25510,26475,13391,11054,5460,5230,6511,10610,9686,13926,18569,30291,26092,15188,12634,12444,13254,12250,11157,10074
142,2019-05-23,5911,16154,43278,46384,28649,16572,12762,4439,3418,14901,2681,4467,6347,10808,11580,18698,18592,6061,9668,3368,8982,8550,5826,31512,4206,13292,11639,17971,22948,17935,10431,30475,19405,36316,31525,12190,37409,27779,26925,23029,26550,141938,40486,22909,26107,27712,36120,29822,24340,13735,32543,7973,10339,18393,5989,4044,3675,13370,9759,9319,37977,8865,13356,7619,22797,26968,31790,38821,43856,26307,30278,69617,24991,34625,35457,22192,59547,21250,17106,15237,18123,14924,31291,19030,8560,13294,41736,23745,25939,26514,13316,10975,5444,5270,6461,10824,10055,14279,18850,30601,26150,15069,12210,12534,13430,12343,11047,10074
143,2019-05-24,6981,16723,44170,52291,29113,17078,13157,4686,3577,16731,2804,4995,8521,11523,13196,19359,18978,6680,10553,3747,9769,9358,5833,32644,4699,14461,12551,19714,24659,19546,11123,35423,21701,38107,35403,12210,40117,29919,28338,23996,27811,171606,47253,24658,27205,30177,39539,34537,26941,14214,35041,8369,10631,21311,6515,4270,3635,14433,10603,10601,45664,9407,14631,7936,23514,28279,34755,44161,46392,27802,33121,79403,25119,37551,39592,26366,68675,22560,18422,15762,20236,16186,34081,20046,9781,14702,42082,24960,26927,28186,14371,12144,5783,5375,7070,11015,10522,16684,19715,31365,28555,15807,13261,13185,13802,12814,12127,10760
144,2019-05-25,5469,11463,26286,53331,19449,11788,9529,4277,2666,11329,2153,3843,8528,8462,13340,6409,8044,4536,9505,3893,7015,7089,2532,21167,5915,13736,10939,18050,19482,18338,10323,38233,20126,31638,30183,6374,35879,25374,22921,20892,14992,183877,51263,22022,22330,38786,41146,31939,22276,10598,29713,7169,7871,19664,8102,3374,2148,10436,9376,9409,47637,7403,13132,7390,19331,20580,33709,44645,38737,24013,32312,90995,17168,35463,35498,22332,58678,17465,15512,10355,15931,12571,31105,14823,12859,12795,21965,20237,18717,23342,10234,10800,5004,2713,6480,9398,9820,14307,15222,23184,26396,13236,11223,11895,11412,11330,9149,9182
145,2019-05-26,5523,9175,20285,42932,15569,9661,7422,4021,2364,7587,1793,3045,7979,6390,10506,5257,6604,3745,7348,3709,5480,5720,2486,17601,5949,12196,8751,13509,14025,14611,8196,28444,16205,23396,25104,4778,29349,21039,18845,16867,11910,173212,41348,15626,19586,27454,32143,24496,20411,7996,23056,5669,6727,15627,6327,2825,1668,8201,7631,8391,42506,6416,11613,5507,15901,15845,27492,38231,30377,19619,28834,77845,15222,29803,26995,17360,50711,14801,12950,8184,14492,11134,26576,11160,10463,10716,16447,13616,14518,19039,6937,9236,3821,2255,5328,6631,7947,12748,12110,18562,22319,10822,9227,9282,9257,9644,7497,7394
146,2019-05-27,6081,15135,41198,41772,26936,15424,11824,4416,3298,14243,2641,4461,5554,10054,10372,18267,17575,5696,8824,3198,8783,8196,5599,33263,3884,12569,11160,17205,21491,17069,9897,26667,17515,33371,27673,11544,36289,26708,26025,22205,26437,142259,37175,22528,25401,25984,31893,27761,22951,13265,31470,7678,9828,17500,4650,3819,3392,12897,9229,8917,34727,8775,13157,7410,21818,26811,30447,37560,42277,25219,28825,65667,22229,32914,33058,21318,58609,19390,16617,14164,18119,14227,29168,18235,7923,13179,39543,24222,24316,25507,12873,10612,5304,4993,6388,10186,9401,13834,18091,28953,23808,14862,12526,12236,13051,11886,10947,9752
147,2019-05-28,6069,16134,42755,43746,28133,16463,12492,4559,3280,14695,2580,4370,4868,10313,11096,19131,18222,5878,9411,3167,8889,8558,6227,43899,3545,12269,10965,17691,21869,17049,10438,28726,18472,35138,29192,11581,37142,27468,26707,22399,27217,135241,38314,22661,25283,26277,32103,28036,22745,13474,31362,7759,9986,16974,5017,3705,3501,13130,8966,8743,32188,8623,12811,7293,21803,27033,30352,37720,43333,25786,28434,67779,24268,33376,34619,21668,60425,20840,16885,14366,19523,14166,31302,18934,7966,12675,41252,21555,24942,25037,13178,10610,5385,5344,6404,10630,10002,13551,18508,29443,24963,14654,11992,12298,13572,12260,10743,9899
148,2019-05-29,6297,16315,42907,46150,28510,16230,12476,4593,3350,14681,2813,4585,6235,10679,11911,18999,18487,6134,9772,3613,9207,8661,6023,45541,3678,13191,11815,18111,22625,18146,10704,29066,18776,36224,31270,11799,37504,28761,27211,23323,27363,140428,40907,23285,26100,28751,35126,30019,24671,14063,33369,8036,10080,19332,5812,3976,3654,13673,9881,9277,37514,9029,13560,7679,22607,27421,32111,38740,44536,27111,31444,73734,25247,34651,36136,22745,62408,21288,17397,14949,19847,15503,35344,19152,8714,13461,41897,24831,25271,26583,13534,11412,5509,5502,6738,10550,9795,14138,18419,30347,26259,15366,12715,12608,13651,12422,11183,10105
149,2019-05-30,6245,16268,43776,46376,28584,16092,12666,4626,3488,14755,2716,4562,6733,10829,11954,19265,18615,6147,9868,3562,9234,8973,6111,49033,3924,13396,11610,18185,23068,17980,10672,30687,19219,35562,31539,12025,38028,28356,27091,23176,27358,143918,41770,23199,26432,28755,35461,30710,24620,14046,32916,7976,10227,19303,5954,3981,3559,13501,9567,9481,39806,8929,13557,7628,22560,27395,32265,39371,44534,26876,31450,73037,24638,35125,36255,23154,63341,21263,17574,15002,20801,15631,35656,19193,8783,13594,42087,24124,25418,26740,13332,11293,5436,5379,6526,10359,9725,14296,18782,30452,25664,14802,12809,12417,13315,12342,11175,10223
150,2019-05-31,7271,16877,45239,52959,29477,17168,13484,4910,3619,17201,2920,4963,8671,11290,14011,19954,19688,6818,10521,3870,10169,9379,6310,50050,4012,14111,12488,19576,23868,19584,11366,35471,21460,37806,34512,12323,40052,29349,28664,24175,28399,169607,47171,24591,27875,30711,38214,34595,26787,14391,34962,8418,10413,21556,6383,4156,3716,14339,10358,10478,44766,9486,14635,8017,23610,28346,34490,43926,46655,28387,33052,82420,25670,39714,40662,26392,70675,22780,18868,16168,23522,15739,36717,20444,9370,14490,43254,25365,26475,28364,14651,11675,5837,5284,7054,11037,10559,16389,19886,31740,28480,15716,13217,13327,14293,12801,12179,10932
151,2019-06-01,5237,11141,25514,52535,20361,14483,9767,4517,2736,11170,1941,3408,6609,8062,13570,6561,8474,4256,9198,3215,6802,7554,2851,32518,5553,12896,10913,16886,18417,18934,10766,40429,20437,32809,46254,6284,35816,24809,23521,20188,40080,190696,48458,21133,21404,30591,38420,30826,22214,10325,28135,6935,7336,17306,6112,3274,2022,9552,9140,10675,40748,7199,13145,6908,19284,20008,32878,43834,39208,24346,31783,94289,21691,40816,34972,22461,58923,17198,16324,9807,17124,10533,29967,15047,10318,12613,22076,17063,18057,20730,9567,9571,4701,2579,6259,9686,10025,13801,14803,21578,27690,12751,11154,11425,11288,11285,8901,8897
152,2019-06-02,5330,8689,20214,40858,17344,10783,7687,3865,2369,8446,1675,3031,6352,6030,11998,4785,6998,3572,7249,3160,5230,5733,2333,16412,5410,11498,8444,13428,14287,15792,8230,30498,16409,23526,23364,4713,28713,20383,18453,16922,11742,163825,39802,15173,18061,26943,29738,24435,20560,8084,21174,5674,5808,14804,5640,2892,1703,7846,7364,7916,37892,6189,10981,5581,15855,15084,26790,38509,30707,18954,28066,77696,16104,31559,26947,16343,48840,14018,12923,7968,14120,9484,24238,11151,9750,10627,16408,16312,14238,18126,7063,9677,4645,2137,5469,6861,7992,12665,12126,18601,21863,10203,8890,9152,9047,9276,8138,7668
153,2019-06-03,5874,15554,41774,43131,27839,16475,12331,4427,3283,14583,2634,4735,5599,10121,11536,18159,17358,5886,9212,3335,8746,8538,5736,30350,3521,13211,11329,17519,21608,17367,10179,27931,17833,33997,29230,12164,36711,27624,26299,22385,26311,142718,38700,22907,25548,26843,32535,28809,23750,13678,31925,7683,9821,18453,5070,3781,3406,12857,9387,9174,35816,8950,13622,7504,22222,26794,31087,37978,42788,26010,31302,71315,22279,32486,34581,21464,59221,20324,17143,14847,18350,14405,28896,18623,7899,13149,40990,23990,24759,26259,13201,11264,5841,5141,6265,10355,9772,13816,17991,29805,24452,14772,12624,12113,13144,11938,11143,10016
154,2019-06-04,6226,15670,42779,44839,27696,16977,12694,4594,3452,14584,2692,4361,5645,10825,11379,19010,17917,6221,9555,3290,8949,8957,5742,30830,3513,12901,11844,17937,22459,17638,10466,29595,18469,35475,33199,12262,37790,27995,26926,22899,27769,138898,39489,23428,25706,27894,33684,29204,23980,13883,32698,7810,9933,18255,5638,3914,3606,13389,9426,9163,35846,8900,13357,7516,22634,27573,32204,38346,44180,26384,29846,69367,24135,33366,35317,21753,59403,21217,17191,14487,17913,14668,30111,18964,8048,12797,41674,25157,25004,26285,13513,10937,5637,5090,6459,10652,10124,13646,18464,29866,25311,15078,12691,12181,13213,12280,11095,9991
155,2019-06-05,6251,15851,42766,46402,28550,16341,12743,4674,3413,14901,2748,4370,7797,10885,12196,18734,17624,5843,9872,3383,9118,8600,5615,31427,3472,13219,11990,18352,23035,18641,10540,30017,19719,36523,33021,12279,38494,28502,27387,23444,27783,147240,41318,24045,26153,28298,34931,30310,25077,13977,33741,7924,10251,19107,5475,4181,3640,13794,9778,9650,37875,9279,13683,7917,23037,27789,32811,39053,44753,27153,30845,70838,24168,34535,36425,22570,61516,21462,17428,15124,18216,14974,30762,19283,9543,13576,42087,24112,25884,26801,13778,11287,5711,5268,6628,10538,10279,13862,18516,29832,26374,15376,12716,12424,13228,12345,11496,10163
156,2019-06-06,6700,16240,43099,53295,28255,18101,13242,4868,3437,16672,2800,4536,7925,11261,12387,19709,18435,6343,10182,3511,9764,8746,5682,34055,3741,13678,12621,19638,23986,19912,11244,34271,20309,36870,34475,11944,39765,28983,28442,24521,26790,162665,44166,24198,27020,29705,38781,33411,25472,14074,34559,8301,10333,20439,6111,4043,3639,14601,10219,10820,43682,9668,14591,8171,23736,28576,35005,44371,47640,28105,31576,79187,24863,37607,38423,23607,66149,22203,18155,15868,20199,15484,32098,19852,8454,14225,41902,24222,26145,27321,15224,11951,5901,5333,6889,10939,10903,15976,18647,30335,26975,15934,13196,13006,13748,12947,12094,10997
157,2019-06-07,4702,7627,17355,40705,11777,10099,7058,3718,1862,7230,1628,2701,8313,6756,9418,4333,5507,3224,6888,2548,4837,5271,2435,17479,4816,11552,7953,12285,12520,12761,7981,24373,13893,19373,18518,3806,27098,18546,17382,15872,8926,137265,36845,14491,14424,23081,31567,21907,16676,7069,19539,5445,5522,13433,4957,2583,1725,7626,8182,10720,44273,5976,8746,5630,14686,13616,23704,32084,27309,17310,25896,75665,11167,23930,26444,15190,47046,12578,12122,7321,12864,8598,25067,11067,6652,9907,15882,10269,13145,17722,6398,6280,3446,1905,4553,6088,8194,10514,10942,14931,19424,10443,8248,8394,8445,8936,6776,6603
158,2019-06-08,4884,9072,20421,47824,14445,10867,7589,3715,2290,8413,1861,3232,10877,6007,11009,4697,5669,3561,7751,3233,5552,6393,2440,20255,5613,13221,9090,13661,14117,13121,8215,26223,14853,22351,22501,4821,29327,20673,19121,17482,11329,167750,43242,18261,17272,26701,35775,26849,18604,8140,22736,6066,6491,16110,6758,3063,2002,8533,9970,14501,53576,6597,11217,6041,16206,15638,28418,38420,30560,19545,29630,87520,12948,28882,30129,18015,53775,13644,13400,8050,15327,10300,30544,11902,11374,11765,17765,15488,14905,20733,7054,7657,4027,2069,5370,6918,9099,11986,11887,17598,22220,11540,9726,9927,9666,9594,7653,7690
